File_Name,Field_Name,Acquisition_Date,Cloud_Coverage,Sensor_Type,Sensor_Quality,Datataken_ID,Downloaded
"['S2_SR_HARM_uimelrose_2018-12-15.tif', 'uimelrose', '2018-12-15', 0.749753, 'Sentinel-2A', None, 'GS2A_20181215T165711_018184_N02.11', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-01-04.tif', 'uimelrose', '2019-01-04', 1.536687, 'Sentinel-2A', None, 'GS2A_20190104T165701_018470_N02.11', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-01-09.tif', 'uimelrose', '2019-01-09', 0.517845, 'Sentinel-2B', None, 'GS2B_20190109T165659_009633_N02.11', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-01-19.tif', 'uimelrose', '2019-01-19', 1.203452, 'Sentinel-2B', None, 'GS2B_20190119T165629_009776_N02.11', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-01-27.tif', 'uimelrose', '2019-01-27', 6.353245, 'Sentinel-2A', None, 'GS2A_20190127T170551_018799_N02.11', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-02-01.tif', 'uimelrose', '2019-02-01', 0.272599, 'Sentinel-2B', None, 'GS2B_20190201T170529_009962_N02.11', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-02-16.tif', 'uimelrose', '2019-02-16', 0.077131, 'Sentinel-2A', None, 'GS2A_20190216T170401_019085_N02.11', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-02-18.tif', 'uimelrose', '2019-02-18', 1.970231, 'Sentinel-2B', None, 'GS2B_20190218T165339_010205_N02.11', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-02-21.tif', 'uimelrose', '2019-02-21', 0.816581, 'Sentinel-2B', None, 'GS2B_20190221T170329_010248_N02.11', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-03-05.tif', 'uimelrose', '2019-03-05', 3.989433, 'Sentinel-2A', None, 'GS2A_20190305T165151_019328_N02.11', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-04-09.tif', 'uimelrose', '2019-04-09', 0.143712, 'Sentinel-2B', None, 'GS2B_20190409T164849_010920_N02.11', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-04-19.tif', 'uimelrose', '2019-04-19', 0.768336, 'Sentinel-2B', None, 'GS2B_20190419T164849_011063_N02.11', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-05-04.tif', 'uimelrose', '2019-05-04', 0.138407, 'Sentinel-2A', None, 'GS2A_20190504T164901_020186_N02.11', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-06-08.tif', 'uimelrose', '2019-06-08', 0.075856, 'Sentinel-2B', None, 'GS2B_20190608T164849_011778_N02.12', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-06-13.tif', 'uimelrose', '2019-06-13', 0.177647, 'Sentinel-2A', None, 'GS2A_20190613T164901_020758_N02.12', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-07-08.tif', 'uimelrose', '2019-07-08', 0.406853, 'Sentinel-2B', None, 'GS2B_20190708T164849_012207_N02.13', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-07-23.tif', 'uimelrose', '2019-07-23', 1.326316, 'Sentinel-2A', None, 'GS2A_20190723T164901_021330_N02.13', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-08-02.tif', 'uimelrose', '2019-08-02', 1.098371, 'Sentinel-2A', None, 'GS2A_20190802T164901_021473_N02.13', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-08-07.tif', 'uimelrose', '2019-08-07', 0.385944, 'Sentinel-2B', None, 'GS2B_20190807T164849_012636_N02.13', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-08-22.tif', 'uimelrose', '2019-08-22', 1.107392, 'Sentinel-2A', None, 'GS2A_20190822T164901_021759_N02.13', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-08-27.tif', 'uimelrose', '2019-08-27', 0.307587, 'Sentinel-2B', None, 'GS2B_20190827T164849_012922_N02.13', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-09-24.tif', 'uimelrose', '2019-09-24', 1.599234, 'Sentinel-2A', None, 'GS2A_20190924T170031_022231_N02.13', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-11-05.tif', 'uimelrose', '2019-11-05', 6.349005, 'Sentinel-2B', None, 'GS2B_20191105T165459_013923_N02.13', 'Yes']"
"['S2_SR_HARM_uimelrose_2019-12-03.tif', 'uimelrose', '2019-12-03', 0.406814, 'Sentinel-2A', None, 'GS2A_20191203T170701_023232_N02.13', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-02-03.tif', 'uimelrose', '2020-02-03', 4.068593, 'Sentinel-2B', None, 'GS2B_20200203T165509_015210_N02.13', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-02-06.tif', 'uimelrose', '2020-02-06', 6.652625, 'Sentinel-2B', None, 'GS2B_20200206T170459_015253_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-02-18.tif', 'uimelrose', '2020-02-18', 3.413918, 'Sentinel-2A', None, 'GS2A_20200218T165341_024333_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-02-21.tif', 'uimelrose', '2020-02-21', 8.826519, 'Sentinel-2A', None, 'GS2A_20200221T170321_024376_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-02-23.tif', 'uimelrose', '2020-02-23', 5.988497, 'Sentinel-2B', None, 'GS2B_20200223T165309_015496_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-03-04.tif', 'uimelrose', '2020-03-04', 0.442769, 'Sentinel-2B', None, 'GS2B_20200304T165059_015639_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-03-07.tif', 'uimelrose', '2020-03-07', 8.213044, 'Sentinel-2B', None, 'GS2B_20200307T170039_015682_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-04-18.tif', 'uimelrose', '2020-04-18', 0.754971, 'Sentinel-2A', None, 'GS2A_20200418T164901_025191_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-04-21.tif', 'uimelrose', '2020-04-21', 0.591192, 'Sentinel-2A', None, 'GS2A_20200421T165851_025234_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-04-26.tif', 'uimelrose', '2020-04-26', 0.061097, 'Sentinel-2B', None, 'GS2B_20200426T165839_016397_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-05-08.tif', 'uimelrose', '2020-05-08', 1.265152, 'Sentinel-2A', None, 'GS2A_20200508T164901_025477_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-06-02.tif', 'uimelrose', '2020-06-02', 9.56189, 'Sentinel-2B', None, 'GS2B_20200602T164849_016926_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-06-07.tif', 'uimelrose', '2020-06-07', 2.923049, 'Sentinel-2A', None, 'GS2A_20200607T164901_025906_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-06-12.tif', 'uimelrose', '2020-06-12', 0.118576, 'Sentinel-2B', None, 'GS2B_20200612T164849_017069_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-07-05.tif', 'uimelrose', '2020-07-05', 8.798983, 'Sentinel-2B', None, 'GS2B_20200705T165849_017398_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-07-10.tif', 'uimelrose', '2020-07-10', 0.250385, 'Sentinel-2A', None, 'GS2A_20200710T165901_026378_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-07-12.tif', 'uimelrose', '2020-07-12', 4.136822, 'Sentinel-2B', None, 'GS2B_20200712T164849_017498_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-08-14.tif', 'uimelrose', '2020-08-14', 4.922697, 'Sentinel-2B', None, 'GS2B_20200814T165849_017970_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-08-16.tif', 'uimelrose', '2020-08-16', 8.742998, 'Sentinel-2A', None, 'GS2A_20200816T164901_026907_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-08-19.tif', 'uimelrose', '2020-08-19', 0.19908, 'Sentinel-2A', None, 'GS2A_20200819T165901_026950_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-08-21.tif', 'uimelrose', '2020-08-21', 0.446309, 'Sentinel-2B', None, 'GS2B_20200821T164849_018070_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-08-24.tif', 'uimelrose', '2020-08-24', 8.547043, 'Sentinel-2B', None, 'GS2B_20200824T165849_018113_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-08-26.tif', 'uimelrose', '2020-08-26', 0.108394, 'Sentinel-2A', None, 'GS2A_20200826T164901_027050_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-09-03.tif', 'uimelrose', '2020-09-03', 4.440348, 'Sentinel-2B', None, 'GS2B_20200903T165849_018256_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-09-05.tif', 'uimelrose', '2020-09-05', 0.15773, 'Sentinel-2A', None, 'GS2A_20200905T164901_027193_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-09-13.tif', 'uimelrose', '2020-09-13', 0.693394, 'Sentinel-2B', None, 'GS2B_20200913T165849_018399_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-09-15.tif', 'uimelrose', '2020-09-15', 0.219893, 'Sentinel-2A', None, 'GS2A_20200915T164931_027336_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-09-25.tif', 'uimelrose', '2020-09-25', 0.170866, 'Sentinel-2A', None, 'GS2A_20200925T165041_027479_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-10-08.tif', 'uimelrose', '2020-10-08', 0.113537, 'Sentinel-2A', None, 'GS2A_20201008T170211_027665_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-10-10.tif', 'uimelrose', '2020-10-10', 0.130982, 'Sentinel-2B', None, 'GS2B_20201010T165129_018785_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-10-13.tif', 'uimelrose', '2020-10-13', 2.03688, 'Sentinel-2B', None, 'GS2B_20201013T170159_018828_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-10-15.tif', 'uimelrose', '2020-10-15', 0.65375, 'Sentinel-2A', None, 'GS2A_20201015T165301_027765_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-11-07.tif', 'uimelrose', '2020-11-07', 2.048456, 'Sentinel-2A', None, 'GS2A_20201107T170521_028094_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-11-27.tif', 'uimelrose', '2020-11-27', 7.629733, 'Sentinel-2A', None, 'GS2A_20201127T170641_028380_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-12-02.tif', 'uimelrose', '2020-12-02', 4.081981, 'Sentinel-2B', None, 'GS2B_20201202T170659_019543_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-12-04.tif', 'uimelrose', '2020-12-04', 0.122252, 'Sentinel-2A', None, 'GS2A_20201204T165701_028480_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2020-12-09.tif', 'uimelrose', '2020-12-09', 0.096221, 'Sentinel-2B', None, 'GS2B_20201209T165709_019643_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-01-11.tif', 'uimelrose', '2021-01-11', 0.114873, 'Sentinel-2B', None, 'GS2B_20210111T170659_020115_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-01-21.tif', 'uimelrose', '2021-01-21', 0.065372, 'Sentinel-2B', None, 'GS2B_20210121T170619_020258_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-01-28.tif', 'uimelrose', '2021-01-28', 1.129286, 'Sentinel-2B', None, 'GS2B_20210128T165539_020358_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-02-05.tif', 'uimelrose', '2021-02-05', 0.178029, 'Sentinel-2A', None, 'GS2A_20210205T170501_029381_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-02-25.tif', 'uimelrose', '2021-02-25', 2.885189, 'Sentinel-2A', None, 'GS2A_20210225T170251_029667_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-02-27.tif', 'uimelrose', '2021-02-27', 4.498811, 'Sentinel-2B', None, 'GS2B_20210227T165139_020787_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-03-02.tif', 'uimelrose', '2021-03-02', 0.316604, 'Sentinel-2B', None, 'GS2B_20210302T170119_020830_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-03-09.tif', 'uimelrose', '2021-03-09', 9.181658, 'Sentinel-2B', None, 'GS2B_20210309T165029_020930_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-03-29.tif', 'uimelrose', '2021-03-29', 1.787625, 'Sentinel-2B', None, 'GS2B_20210329T164839_021216_N02.14', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-04-01.tif', 'uimelrose', '2021-04-01', 0.363239, 'Sentinel-2B', None, 'GS2B_20210401T165849_021259_N03.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-04-03.tif', 'uimelrose', '2021-04-03', 1.037256, 'Sentinel-2A', None, 'GS2A_20210403T164851_030196_N03.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-05-01.tif', 'uimelrose', '2021-05-01', 1.152243, 'Sentinel-2B', None, 'GS2B_20210501T165839_021688_N03.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-05-11.tif', 'uimelrose', '2021-05-11', 4.645053, 'Sentinel-2B', None, 'GS2B_20210511T165849_021831_N03.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-05-26.tif', 'uimelrose', '2021-05-26', 0.103603, 'Sentinel-2A', None, 'GS2A_20210526T165851_030954_N03.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-06-12.tif', 'uimelrose', '2021-06-12', 6.718393, 'Sentinel-2A', None, 'GS2A_20210612T164901_031197_N03.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-06-15.tif', 'uimelrose', '2021-06-15', 0.705251, 'Sentinel-2A', None, 'GS2A_20210615T165851_031240_N03.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-06-17.tif', 'uimelrose', '2021-06-17', 0.258839, 'Sentinel-2B', None, 'GS2B_20210617T164839_022360_N03.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-07-05.tif', 'uimelrose', '2021-07-05', 9.271291, 'Sentinel-2A', None, 'GS2A_20210705T165901_031526_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-07-20.tif', 'uimelrose', '2021-07-20', 2.741195, 'Sentinel-2B', None, 'GS2B_20210720T165849_022832_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-08-14.tif', 'uimelrose', '2021-08-14', 1.025035, 'Sentinel-2A', None, 'GS2A_20210814T165901_032098_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-08-16.tif', 'uimelrose', '2021-08-16', 1.663283, 'Sentinel-2B', None, 'GS2B_20210816T164839_023218_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-08-19.tif', 'uimelrose', '2021-08-19', 8.752429, 'Sentinel-2B', None, 'GS2B_20210819T165849_023261_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-09-08.tif', 'uimelrose', '2021-09-08', 0.383019, 'Sentinel-2B', None, 'GS2B_20210908T165839_023547_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-09-10.tif', 'uimelrose', '2021-09-10', 0.216977, 'Sentinel-2A', None, 'GS2A_20210910T164901_032484_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-09-15.tif', 'uimelrose', '2021-09-15', 3.842347, 'Sentinel-2B', None, 'GS2B_20210915T164839_023647_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-09-18.tif', 'uimelrose', '2021-09-18', 0.116461, 'Sentinel-2B', None, 'GS2B_20210918T165849_023690_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-09-23.tif', 'uimelrose', '2021-09-23', 1.261178, 'Sentinel-2A', None, 'GS2A_20210923T170031_032670_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-09-28.tif', 'uimelrose', '2021-09-28', 0.130185, 'Sentinel-2B', None, 'GS2B_20210928T170009_023833_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-10-18.tif', 'uimelrose', '2021-10-18', 0.104333, 'Sentinel-2B', None, 'GS2B_20211018T170319_024119_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-10-20.tif', 'uimelrose', '2021-10-20', 1.333244, 'Sentinel-2A', None, 'GS2A_20211020T165331_033056_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-10-23.tif', 'uimelrose', '2021-10-23', 7.132241, 'Sentinel-2A', None, 'GS2A_20211023T170351_033099_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-10-30.tif', 'uimelrose', '2021-10-30', 3.986457, 'Sentinel-2A', None, 'GS2A_20211030T165431_033199_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2021-11-02.tif', 'uimelrose', '2021-11-02', 3.499632, 'Sentinel-2A', None, 'GS2A_20211102T170451_033242_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-01-03.tif', 'uimelrose', '2022-01-03', 0.104821, 'Sentinel-2B', None, 'GS2B_20220103T165709_025220_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-01-06.tif', 'uimelrose', '2022-01-06', 0.263803, 'Sentinel-2B', None, 'GS2B_20220106T170709_025263_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-01-11.tif', 'uimelrose', '2022-01-11', 0.497758, 'Sentinel-2A', None, 'GS2A_20220111T170701_034243_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-01-13.tif', 'uimelrose', '2022-01-13', 4.602225, 'Sentinel-2B', None, 'GS2B_20220113T165639_025363_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-01-18.tif', 'uimelrose', '2022-01-18', 9.146665, 'Sentinel-2A', None, 'GS2A_20220118T165631_034343_N03.01', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-02-20.tif', 'uimelrose', '2022-02-20', 0.664875, 'Sentinel-2A', None, 'GS2A_20220220T170331_034815_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-02-27.tif', 'uimelrose', '2022-02-27', 0.260457, 'Sentinel-2A', None, 'GS2A_20220227T165241_034915_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-04-01.tif', 'uimelrose', '2022-04-01', 9.742005, 'Sentinel-2A', None, 'GS2A_20220401T165851_035387_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-04-21.tif', 'uimelrose', '2022-04-21', 1.139242, 'Sentinel-2A', None, 'GS2A_20220421T165851_035673_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-04-26.tif', 'uimelrose', '2022-04-26', 3.214968, 'Sentinel-2B', None, 'GS2B_20220426T165839_026836_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-06-02.tif', 'uimelrose', '2022-06-02', 1.022923, 'Sentinel-2B', None, 'GS2B_20220602T164859_027365_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-06-07.tif', 'uimelrose', '2022-06-07', 2.566733, 'Sentinel-2A', None, 'GS2A_20220607T164851_036345_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-06-17.tif', 'uimelrose', '2022-06-17', 0.001121, 'Sentinel-2A', None, 'GS2A_20220617T164851_036488_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-06-20.tif', 'uimelrose', '2022-06-20', 0.005747, 'Sentinel-2A', None, 'GS2A_20220620T165901_036531_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-06-22.tif', 'uimelrose', '2022-06-22', 0.01291, 'Sentinel-2B', None, 'GS2B_20220622T164849_027651_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-06-27.tif', 'uimelrose', '2022-06-27', 0.000587, 'Sentinel-2A', None, 'GS2A_20220627T164851_036631_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-07-12.tif', 'uimelrose', '2022-07-12', 2.022701, 'Sentinel-2B', None, 'GS2B_20220712T164849_027937_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-08-01.tif', 'uimelrose', '2022-08-01', 0.951719, 'Sentinel-2B', None, 'GS2B_20220801T164849_028223_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-08-04.tif', 'uimelrose', '2022-08-04', 1.051976, 'Sentinel-2B', None, 'GS2B_20220804T165849_028266_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-08-16.tif', 'uimelrose', '2022-08-16', 0.476886, 'Sentinel-2A', None, 'GS2A_20220816T164851_037346_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-08-31.tif', 'uimelrose', '2022-08-31', 0.001646, 'Sentinel-2B', None, 'GS2B_20220831T164839_028652_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-09-08.tif', 'uimelrose', '2022-09-08', 0.00209, 'Sentinel-2A', None, 'GS2A_20220908T165901_037675_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-09-13.tif', 'uimelrose', '2022-09-13', 6.8e-05, 'Sentinel-2B', None, 'GS2B_20220913T165849_028838_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-09-18.tif', 'uimelrose', '2022-09-18', 0.019625, 'Sentinel-2A', None, 'GS2A_20220918T165951_037818_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-09-25.tif', 'uimelrose', '2022-09-25', 9.376419, 'Sentinel-2A', None, 'GS2A_20220925T165041_037918_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-09-28.tif', 'uimelrose', '2022-09-28', 0.000797, 'Sentinel-2A', None, 'GS2A_20220928T170111_037961_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-09-30.tif', 'uimelrose', '2022-09-30', 0.001171, 'Sentinel-2B', None, 'GS2B_20220930T165109_029081_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-10-10.tif', 'uimelrose', '2022-10-10', 0.007163, 'Sentinel-2B', None, 'GS2B_20221010T165209_029224_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-10-18.tif', 'uimelrose', '2022-10-18', 0.734606, 'Sentinel-2A', None, 'GS2A_20221018T170321_038247_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-10-20.tif', 'uimelrose', '2022-10-20', 0.507576, 'Sentinel-2B', None, 'GS2B_20221020T165329_029367_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-11-02.tif', 'uimelrose', '2022-11-02', 0.000498, 'Sentinel-2B', None, 'GS2B_20221102T170449_029553_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-11-09.tif', 'uimelrose', '2022-11-09', 9.466332, 'Sentinel-2B', None, 'GS2B_20221109T165519_029653_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2022-12-04.tif', 'uimelrose', '2022-12-04', 0.073208, 'Sentinel-2A', None, 'GS2A_20221204T165701_038919_N04.00', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-01-11.tif', 'uimelrose', '2023-01-11', 9.188165, 'Sentinel-2B', None, 'GS2B_20230111T170649_030554_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-02-02.tif', 'uimelrose', '2023-02-02', 0.000435, 'Sentinel-2A', None, 'GS2A_20230202T165521_039777_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-02-05.tif', 'uimelrose', '2023-02-05', 9.735251, 'Sentinel-2A', None, 'GS2A_20230205T170511_039820_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-02-10.tif', 'uimelrose', '2023-02-10', 2.695011, 'Sentinel-2B', None, 'GS2B_20230210T170439_030983_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-02-20.tif', 'uimelrose', '2023-02-20', 3.268877, 'Sentinel-2B', None, 'GS2B_20230220T170329_031126_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-03-14.tif', 'uimelrose', '2023-03-14', 1.916842, 'Sentinel-2A', None, 'GS2A_20230314T165051_040349_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-03-19.tif', 'uimelrose', '2023-03-19', 6.586717, 'Sentinel-2B', None, 'GS2B_20230319T164929_031512_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-04-08.tif', 'uimelrose', '2023-04-08', 0.385954, 'Sentinel-2B', None, 'GS2B_20230408T164849_031798_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-04-11.tif', 'uimelrose', '2023-04-11', 9.633276, 'Sentinel-2B', None, 'GS2B_20230411T165849_031841_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-04-13.tif', 'uimelrose', '2023-04-13', 0.000567, 'Sentinel-2A', None, 'GS2A_20230413T164841_040778_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-04-18.tif', 'uimelrose', '2023-04-18', 3.654314, 'Sentinel-2B', None, 'GS2B_20230418T164849_031941_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-04-26.tif', 'uimelrose', '2023-04-26', 2.315625, 'Sentinel-2A', None, 'GS2A_20230426T165851_040964_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-05-03.tif', 'uimelrose', '2023-05-03', 5.771331, 'Sentinel-2A', None, 'GS2A_20230503T164851_041064_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-05-23.tif', 'uimelrose', '2023-05-23', 0.654547, 'Sentinel-2A', None, 'GS2A_20230523T164841_041350_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-05-26.tif', 'uimelrose', '2023-05-26', 2.642358, 'Sentinel-2A', None, 'GS2A_20230526T165901_041393_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-06-12.tif', 'uimelrose', '2023-06-12', 2.620788, 'Sentinel-2A', None, 'GS2A_20230612T164841_041636_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-06-17.tif', 'uimelrose', '2023-06-17', 0.781693, 'Sentinel-2B', None, 'GS2B_20230617T164849_032799_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-06-20.tif', 'uimelrose', '2023-06-20', 0.000792, 'Sentinel-2B', None, 'GS2B_20230620T165849_032842_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-06-22.tif', 'uimelrose', '2023-06-22', 1.650731, 'Sentinel-2A', None, 'GS2A_20230622T164841_041779_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-07-15.tif', 'uimelrose', '2023-07-15', 0.232747, 'Sentinel-2A', None, 'GS2A_20230715T165851_042108_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-07-17.tif', 'uimelrose', '2023-07-17', 2.995674, 'Sentinel-2B', None, 'GS2B_20230717T164849_033228_N05.09', 'Yes']"
"['S2_SR_HARM_uimelrose_2023-07-20.tif', 'uimelrose', '2023-07-20', 7.145342, 'Sentinel-2B', None, 'GS2B_20230720T165849_033271_N05.09', 'Yes']"
